Name / Parking site 6,User Group,Entry / Start,Exit / Stop,Duration,Gross (amount paid),Fees,Net,Rate,Number Plate,Receipt,Reference,,,,,
1,Standard,31/12/23 23:37,01/01/24 11:17,0.11.40,$24.00,$0.84,$23.16,Darlings Staff Weekend: Flat Rate + Darlings Staff Weekend: Flat Rate,,3268565,100014537948824,,,,,
1,Standard,01/01/24 00:51,01/01/24 04:49,0.3.57,$32.00,$1.12,$30.88,Weekend: Flat Rate + Weekend: Flat Rate,,3268304,100014537896071,,,,,
1,Standard,01/01/24 05:10,01/01/24 17:01,0.11.50,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269001,,,,,,
1,Standard,01/01/24 05:18,01/01/24 06:35,0.1.17,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268438,,,,,,
1,Standard,01/01/24 07:49,01/01/24 16:13,0.8.23,$12.80,$0.44,$12.36,Novotel Weekend: Flat Rate,,3268890,100014537986767,,,,,
1,Standard,01/01/24 07:53,01/01/24 16:50,0.8.56,$12.00,$0.42,$11.58,Darlings Staff Weekend: Flat Rate,,3268983,100014537992041,,,,,
1,Standard,01/01/24 08:06,01/01/24 23:30,0.15.23,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269418,100014538019185,,,,,
1,Standard,01/01/24 08:11,01/01/24 17:25,0.9.14,$12.80,$0.44,$12.36,ICC Weekend: Flat Rate,,3269034,,,,,,
1,Standard,01/01/24 08:22,01/01/24 15:09,0.6.46,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268779,100014537982303,,,,,
1,Standard,01/01/24 08:24,01/01/24 08:26,0.0.2,$0.00,$0.00,$0.00,Grace Period: No Charge,,3268471,n/a,,,,,
1,Standard,01/01/24 08:45,01/01/24 17:10,0.8.24,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269007,100014537991950,,,,,
1,Standard,01/01/24 08:48,01/01/24 17:14,0.8.25,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269019,,,,,,
1,Standard,01/01/24 08:49,01/01/24 17:16,0.8.27,$12.00,$0.42,$11.58,Darlings Staff Weekend: Flat Rate,,3269066,,,,,,
1,Standard,01/01/24 09:00,01/01/24 17:13,0.8.13,$12.80,$0.44,$12.36,ICC Weekend: Flat Rate,,3269015,100014537991996,,,,,
1,Standard,01/01/24 09:07,01/01/24 16:24,0.7.16,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268911,100014537989179,,,,,
1,Standard,01/01/24 09:52,01/01/24 12:15,0.2.22,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268620,100014537960941,,,,,
1,Standard,01/01/24 09:54,01/01/24 14:41,0.4.46,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268756,,,,,,
1,Standard,01/01/24 09:54,01/01/24 17:18,0.7.24,$12.80,$0.44,$12.36,ICC Weekend: Flat Rate,,3269024,100014537991982,,,,,
1,Standard,01/01/24 09:59,01/01/24 11:19,0.1.19,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268566,100014537948838,,,,,
1,Standard,01/01/24 10:07,01/01/24 20:07,0.9.59,$12.00,$0.42,$11.58,Darlings Staff Weekend: Flat Rate,,3269195,100014538007411,,,,,
1,Standard,01/01/24 10:10,01/01/24 18:13,0.8.3,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269089,,,,,,
1,Standard,01/01/24 10:14,01/01/24 18:57,0.8.43,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269130,,,,,,
1,Standard,01/01/24 10:20,01/01/24 17:27,0.7.7,$16.00,$0.72,$15.28,Weekend: Flat Rate,,3269041,,,,,,
1,Standard,01/01/24 10:33,01/01/24 18:13,0.7.40,$12.00,$0.42,$11.58,Darlings Staff Weekend: Flat Rate,,3269085,,,,,,
1,Standard,01/01/24 10:35,01/01/24 16:42,0.6.7,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268973,,,,,,
1,Standard,01/01/24 10:37,01/01/24 13:54,0.3.17,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268711,,,,,,
1,Standard,01/01/24 10:38,01/01/24 12:39,0.2.0,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268634,,,,,,
1,Standard,01/01/24 10:39,01/01/24 13:51,0.3.12,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268710,,,,,,
1,Standard,01/01/24 10:44,01/01/24 17:18,0.6.34,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269029,,,,,,
1,Standard,01/01/24 10:47,01/01/24 17:14,0.6.27,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269018,,,,,,
1,Standard,01/01/24 10:50,01/01/24 13:25,0.2.35,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268681,100014537974605,,,,,
1,Standard,01/01/24 10:51,01/01/24 13:14,0.2.22,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268673,100014537971766,,,,,
1,Standard,01/01/24 10:57,01/01/24 13:15,0.2.18,$16.00,$0.72,$15.28,Weekend: Flat Rate,,3268675,,,,,,
1,Standard,01/01/24 10:58,01/01/24 15:33,0.4.34,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268814,100014537984674,,,,,
1,Standard,01/01/24 10:58,01/01/24 15:36,0.4.37,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268826,100014537984638,,,,,
1,Standard,01/01/24 10:59,01/01/24 20:49,0.9.50,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269251,,,,,,
1,Standard,01/01/24 11:08,01/01/24 14:13,0.3.5,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268728,100014537977192,,,,,
1,Standard,01/01/24 11:11,01/01/24 14:09,0.2.58,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268725,,,,,,
1,Standard,01/01/24 11:11,01/01/24 16:39,0.5.27,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268963,,,,,,
1,Standard,01/01/24 11:14,01/01/24 21:25,0.10.11,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269295,,,,,,
1,Standard,01/01/24 11:18,01/01/24 13:33,0.2.14,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268687,,,,,,
1,Standard,01/01/24 11:21,01/01/24 15:14,0.3.53,$16.00,$0.72,$15.28,Weekend: Flat Rate,,3268782,,,,,,
1,Standard,01/01/24 11:21,01/01/24 15:01,0.3.39,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268774,,,,,,
1,Standard,01/01/24 11:25,01/01/24 14:51,0.3.26,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268766,,,,,,
1,Standard,01/01/24 11:36,01/01/24 15:07,0.3.30,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268778,,,,,,
1,Standard,01/01/24 11:40,01/01/24 19:33,0.7.52,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269164,100014538003904,,,,,
1,Standard,01/01/24 11:41,01/01/24 16:43,0.5.1,$16.00,$0.72,$15.28,Weekend: Flat Rate,,3268972,,,,,,
1,Standard,01/01/24 11:45,01/01/24 17:51,0.6.5,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269067,100014537998114,,,,,
1,Standard,01/01/24 11:47,01/01/24 14:26,0.2.39,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268749,100014537980224,,,,,
1,Standard,01/01/24 11:50,01/01/24 14:59,0.3.9,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268770,,,,,,
1,Standard,01/01/24 11:50,01/01/24 15:00,0.3.9,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268768,100014537982278,,,,,
1,Standard,01/01/24 11:52,01/01/24 18:14,0.6.22,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269090,,,,,,
1,Standard,01/01/24 11:59,01/01/24 15:40,0.3.40,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268828,,,,,,
1,Standard,01/01/24 12:00,01/01/24 15:53,0.3.52,$12.00,$0.42,$11.58,Darlings Staff Weekend: Flat Rate,,3268850,100014537986799,,,,,
1,Standard,01/01/24 12:18,01/01/24 14:46,0.2.27,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268763,,,,,,
1,Standard,01/01/24 12:22,01/01/24 14:48,0.2.25,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268762,,,,,,
1,Standard,01/01/24 12:23,01/01/24 16:23,0.4.0,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268909,,,,,,
1,Standard,01/01/24 12:24,01/01/24 16:39,0.4.14,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268964,,,,,,
1,Standard,01/01/24 12:27,01/01/24 18:35,0.6.7,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269114,,,,,,
1,Standard,01/01/24 12:31,01/01/24 23:22,0.10.50,$12.80,$0.44,$12.36,Novotel Weekend: Flat Rate,,3269410,,,,,,
1,Standard,01/01/24 12:32,01/01/24 17:25,0.4.52,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269035,,,,,,
1,Standard,01/01/24 12:32,01/01/24 15:32,0.2.59,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268811,,,,,,
1,Standard,01/01/24 12:35,01/01/24 16:26,0.3.50,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268926,,,,,,
1,Standard,01/01/24 12:39,01/01/24 16:22,0.3.42,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268907,100014537989151,,,,,
1,Standard,01/01/24 12:41,01/01/24 15:28,0.2.46,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268803,,,,,,
1,Standard,01/01/24 12:43,01/01/24 15:47,0.3.3,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268842,,,,,,
1,Standard,01/01/24 12:49,01/01/24 23:55,0.11.6,$12.00,$0.42,$11.58,Darlings Staff Weekend: Flat Rate,,3269455,,,,,,
1,Standard,01/01/24 12:55,01/01/24 17:38,0.4.43,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269051,,,,,,
1,Standard,01/01/24 12:57,01/01/24 17:47,0.4.49,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269060,,,,,,
1,Standard,01/01/24 13:07,01/01/24 21:14,0.8.6,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269271,,,,,,
1,Standard,01/01/24 13:07,01/01/24 15:47,0.2.39,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268841,100014537984656,,,,,
1,Standard,01/01/24 13:15,01/01/24 16:22,0.3.7,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268916,100014537989133,,,,,
1,Standard,01/01/24 13:31,01/01/24 15:17,0.1.45,$12.00,$0.42,$11.58,Darlings Staff Weekend: Flat Rate,,3268789,,,,,,
1,Standard,01/01/24 13:34,01/01/24 17:05,0.3.30,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268999,,,,,,
1,Standard,01/01/24 13:43,01/01/24 20:40,0.6.57,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269236,100014538009358,,,,,
1,Standard,01/01/24 13:43,01/01/24 20:40,0.6.57,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269240,,,,,,
1,Standard,01/01/24 13:52,01/01/24 17:04,0.3.12,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268996,,,,,,
1,Standard,01/01/24 13:54,01/01/24 16:23,0.2.29,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268910,100014537989058,,,,,
1,Standard,01/01/24 13:57,01/01/24 15:05,0.1.7,$16.00,$0.72,$15.28,Weekend: Flat Rate,,3268773,,,,,,
1,Standard,01/01/24 13:58,01/01/24 17:20,0.3.21,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269030,,,,,,
1,Standard,01/01/24 13:58,01/01/24 17:42,0.3.43,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269057,,,,,,
1,Standard,01/01/24 13:58,01/01/24 18:24,0.4.26,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269101,,,,,,
1,Standard,01/01/24 14:01,01/01/24 21:59,0.7.57,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269308,,,,,,
1,Standard,01/01/24 14:08,01/01/24 18:54,0.4.45,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269127,,,,,,
1,Standard,01/01/24 14:12,01/01/24 19:08,0.4.55,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269143,100014538001964,,,,,
1,Standard,01/01/24 14:14,01/01/24 22:08,0.7.53,$12.00,$0.42,$11.58,Darlings Staff Weekend: Flat Rate,,3269314,100014538014395,,,,,
1,Standard,01/01/24 14:14,01/01/24 20:28,0.6.13,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269218,,,,,,
1,Standard,01/01/24 14:16,01/01/24 19:15,0.4.58,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269146,,,,,,
1,Standard,01/01/24 14:21,01/01/24 17:00,0.2.38,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268988,100014537992055,,,,,
1,Standard,01/01/24 14:56,01/01/24 19:25,0.4.28,$16.00,$0.72,$15.28,Weekend: Flat Rate,,3269158,100014538003865,,,,,
1,Standard,01/01/24 15:04,01/01/24 18:02,0.2.58,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269079,100014537998146,,,,,
1,Standard,01/01/24 15:08,01/01/24 17:44,0.2.35,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269055,100014537996188,,,,,
1,Standard,01/01/24 15:09,01/01/24 17:32,0.2.23,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269049,,,,,,
1,Standard,01/01/24 15:11,01/01/24 18:00,0.2.48,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269073,,,,,,
1,Standard,01/01/24 15:12,01/01/24 16:59,0.1.47,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268992,,,,,,
1,Standard,01/01/24 15:15,01/01/24 19:02,0.3.47,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269137,,,,,,
1,Standard,01/01/24 15:33,01/01/24 18:28,0.2.55,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269106,100014537999942,,,,,
1,Standard,01/01/24 15:42,01/01/24 19:54,0.4.11,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269183,,,,,,
1,Standard,01/01/24 15:46,01/01/24 17:17,0.1.31,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269025,100014537991928,,,,,
1,Standard,01/01/24 15:54,01/01/24 16:58,0.1.3,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268989,,,,,,
1,Standard,01/01/24 15:57,01/01/24 17:44,0.1.46,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269056,100014537996174,,,,,
1,Standard,01/01/24 16:00,01/01/24 18:21,0.2.21,$16.00,$0.72,$15.28,Weekend: Flat Rate,,3272251,,,,,,
1,Standard,01/01/24 16:12,01/01/24 17:32,0.1.20,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269045,,,,,,
1,Standard,01/01/24 16:13,01/01/24 20:33,0.4.20,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269228,,,,,,
1,Standard,01/01/24 16:15,01/01/24 20:34,0.4.18,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269226,,,,,,
1,Standard,01/01/24 16:15,01/01/24 20:33,0.4.17,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269227,,,,,,
1,Standard,01/01/24 16:19,01/01/24 19:04,0.2.44,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269135,100014538002069,,,,,
1,Standard,01/01/24 16:20,01/01/24 20:51,0.4.30,$12.00,$0.42,$11.58,Darlings Staff Weekend: Flat Rate,,3269256,,,,,,
1,Standard,01/01/24 16:35,01/01/24 22:01,0.5.25,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269312,100014538014484,,,,,
1,Standard,01/01/24 16:51,01/01/24 19:57,0.3.6,$16.00,$0.72,$15.28,Weekend: Flat Rate,,3269187,,,,,,
1,Standard,01/01/24 16:53,01/01/24 22:56,0.6.2,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269385,,,,,,
1,Standard,01/01/24 16:59,01/01/24 20:24,0.3.25,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269212,100014538009312,,,,,
1,Standard,01/01/24 17:08,01/01/24 20:43,0.3.35,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269243,,,,,,
1,Standard,01/01/24 17:08,01/01/24 22:56,0.5.48,$16.00,$0.72,$15.28,Weekend: Flat Rate,,3269386,100014538017793,,,,,
1,Standard,01/01/24 17:10,01/01/24 20:46,0.3.36,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269252,,,,,,
1,Standard,01/01/24 17:32,01/01/24 20:42,0.3.10,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269242,,,,,,
1,Standard,01/01/24 17:56,01/01/24 21:28,0.3.32,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269294,,,,,,
1,Standard,01/01/24 17:58,01/01/24 22:49,0.4.51,$12.00,$0.42,$11.58,Darlings Staff Weekend: Flat Rate,,3269371,100014538016189,,,,,
1,Standard,01/01/24 18:01,01/01/24 20:50,0.2.49,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269249,100014538009326,,,,,
1,Standard,01/01/24 18:01,01/01/24 20:27,0.2.25,$16.00,$0.72,$15.28,Weekend: Flat Rate,,3269221,,,,,,
1,Standard,01/01/24 18:01,01/01/24 19:32,0.1.30,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269167,100014538004013,,,,,
1,Standard,01/01/24 18:04,01/01/24 19:38,0.1.33,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269170,100014538004081,,,,,
1,Standard,01/01/24 18:04,01/01/24 21:30,0.3.26,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269298,,,,,,
1,Standard,01/01/24 18:05,01/01/24 21:12,0.3.6,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269275,,,,,,
1,Standard,01/01/24 18:21,01/01/24 19:47,0.1.25,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269180,,,,,,
1,Standard,01/01/24 18:32,01/01/24 21:20,0.2.47,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269280,,,,,,
1,Standard,01/01/24 18:38,01/01/24 23:17,0.4.39,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269406,,,,,,
1,Standard,01/01/24 18:45,01/01/24 21:51,0.3.6,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269305,,,,,,
1,Standard,01/01/24 18:49,01/01/24 22:22,0.3.32,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269327,,,,,,
1,Standard,01/01/24 18:52,01/01/24 21:00,0.2.7,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3282230,,,,,,
1,Standard,01/01/24 18:59,01/01/24 21:53,0.2.53,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269304,,,,,,
1,Standard,01/01/24 19:02,01/01/24 21:16,0.2.13,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269281,100014538010927,,,,,
1,Standard,01/01/24 19:06,01/01/24 21:13,0.2.7,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269273,100014538010945,,,,,
1,Standard,01/01/24 19:27,01/01/24 20:49,0.1.22,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269250,100014538009376,,,,,
1,Standard,01/01/24 19:44,01/01/24 21:34,0.1.50,$12.00,$0.42,$11.58,Darlings Staff Weekend: Flat Rate,,3269296,100014538012757,,,,,
4,Standard,30/12/23 10:41,01/01/24 15:48,2.5.7,$48.00,$1.68,$46.32,Weekend: Flat Rate + Weekend: Flat Rate + Weekend: Flat Rate,,3268839,,,,,,
4,Standard,30/12/23 11:14,01/01/24 08:29,1.21.15,$48.00,$1.68,$46.32,Weekend: Flat Rate + Weekend: Flat Rate + Weekend: Flat Rate,,3268473,,,,,,
4,Standard,30/12/23 22:45,01/01/24 08:59,1.10.13,$48.00,$1.68,$46.32,Weekend: Flat Rate + Weekend: Flat Rate + Weekend: Flat Rate,,3268491,,,,,,
4,Standard,31/12/23 09:21,01/01/24 12:08,1.2.46,$32.00,$1.44,$30.56,Weekend: Flat Rate + Weekend: Flat Rate,,3268615,,,,,,
4,Standard,31/12/23 10:29,01/01/24 01:12,0.14.42,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268085,,,,,,
4,Standard,31/12/23 15:51,01/01/24 07:29,0.15.37,$32.00,$1.12,$30.88,Weekend: Flat Rate + Weekend: Flat Rate,,3268442,,,,,,
4,Standard,31/12/23 15:52,01/01/24 01:41,0.9.49,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268157,,,,,,
4,Standard,31/12/23 16:26,01/01/24 10:35,0.18.8,$32.00,$1.12,$30.88,Weekend: Flat Rate + Weekend: Flat Rate,,3268536,,,,,,
4,Standard,01/01/24 06:38,01/01/24 15:15,0.8.37,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268794,,,,,,
4,Standard,01/01/24 07:59,01/01/24 21:05,0.13.5,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269260,100014538010913,,,,,
4,Standard,01/01/24 10:36,01/01/24 15:15,0.4.39,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268792,100014537982438,,,,,
4,Standard,01/01/24 11:07,01/01/24 20:46,0.9.38,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269247,100014538009465,,,,,
4,Standard,01/01/24 11:37,01/01/24 13:49,0.2.12,$16.00,$0.72,$15.28,Weekend: Flat Rate,,3268707,,,,,,
4,Standard,01/01/24 13:02,01/01/24 16:13,0.3.11,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268895,,,,,,
4,Standard,01/01/24 13:18,01/01/24 17:24,0.4.5,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269032,,,,,,
4,Standard,01/01/24 13:20,01/01/24 16:36,0.3.15,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3268954,100014537989183,,,,,
4,Standard,01/01/24 14:19,01/01/24 18:12,0.3.53,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269087,,,,,,
4,Standard,01/01/24 15:30,01/01/24 19:10,0.3.39,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269141,100014538002041,,,,,
4,Standard,01/01/24 15:46,01/01/24 21:19,0.5.33,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269279,,,,,,
4,Standard,01/01/24 16:11,01/01/24 17:13,0.1.1,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269017,100014537992144,,,,,
4,Standard,01/01/24 16:25,01/01/24 19:43,0.3.17,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269175,100014538003940,,,,,
4,Standard,01/01/24 17:05,01/01/24 23:19,0.6.13,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3286459,100014540459818,,,,,
4,Standard,01/01/24 18:43,01/01/24 19:47,0.1.4,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269177,,,,,,
4,Standard,01/01/24 19:13,01/01/24 22:38,0.3.24,$16.00,$0.72,$15.28,Weekend: Flat Rate,,3269363,,,,,,
4,Standard,01/01/24 19:51,01/01/24 23:37,0.3.45,$16.00,$0.56,$15.44,Weekend: Flat Rate,,3269425,,,,,,
1,,26/12/23 20:06,01/01/24 18:37,5.22.31,$0.00,,,,,3615149,,12/26/2023 8:06 PM,1/1/2024 6:37 PM,,,3615149
1,,26/12/23 20:06,01/01/24 18:37,5.22.31,$0.00,,,,,3615149,,12/26/2023 8:06 PM,1/1/2024 6:37 PM,,,3615149
1,,29/12/23 11:50,01/01/24 10:05,2.22.15,$0.00,,,,,3620097,,12/29/2023 11:50 AM,1/1/2024 10:05 AM,,,3620097
1,,30/12/23 13:21,01/01/24 11:59,1.22.37,$0.00,,,,,3622495,,12/30/2023 1:21 PM,1/1/2024 11:59 AM,,,3622495
1,,30/12/23 16:31,01/01/24 11:58,1.19.27,$60.00,,,,,3622982,,12/30/2023 4:31 PM,1/1/2024 11:58 AM,,,3622982
1,,30/12/23 19:02,01/01/24 17:22,1.22.20,$60.00,,,,,3623440,,12/30/2023 7:02 PM,1/1/2024 5:22 PM,,,3623440
1,,31/12/23 10:28,01/01/24 10:18,0.23.49,$0.00,,,,,3624185,,12/31/2023 10:28 AM,1/1/2024 10:18 AM,,,3624185
1,,31/12/23 10:49,01/01/24 03:41,0.16.52,$20.00,,,,,3624212,,12/31/2023 10:49 AM,1/1/2024 3:41 AM,,,3624212
1,,31/12/23 11:06,01/01/24 17:34,1.6.28,$0.00,,,,,3624244,,12/31/2023 11:06 AM,1/1/2024 5:34 PM,,,3624244
1,,31/12/23 11:26,01/01/24 15:49,1.4.23,$0.00,,,,,3624270,,12/31/2023 11:26 AM,1/1/2024 3:49 PM,,,3624270
1,,31/12/23 12:00,01/01/24 16:02,1.4.1,$40.00,,,,,3624330,,12/31/2023 12:00 PM,1/1/2024 4:02 PM,,,3624330
1,,31/12/23 12:14,01/01/24 02:40,0.14.26,$20.00,,,,,3624361,,12/31/2023 12:14 PM,1/1/2024 2:40 AM,,,3624361
1,,31/12/23 12:42,01/01/24 02:41,0.13.59,$20.00,,,,,3624412,,12/31/2023 12:42 PM,1/1/2024 2:41 AM,,,3624412
1,,31/12/23 13:30,01/01/24 03:00,0.13.30,$20.00,,,,,3624498,,12/31/2023 1:30 PM,1/1/2024 3:00 AM,,,3624498
1,,31/12/23 13:39,01/01/24 01:58,0.12.19,$20.00,,,,,3624513,,12/31/2023 1:39 PM,1/1/2024 1:58 AM,,,3624513
1,,31/12/23 13:40,01/01/24 11:47,0.22.7,$0.00,,,,,3624518,,12/31/2023 1:40 PM,1/1/2024 11:47 AM,,,3624518
1,,31/12/23 13:57,01/01/24 19:07,1.5.9,$0.00,,,,,3624562,,12/31/2023 1:57 PM,1/1/2024 7:07 PM,,,3624562
1,,31/12/23 14:05,01/01/24 12:35,0.22.29,$0.00,,,,,3624588,,12/31/2023 2:05 PM,1/1/2024 12:35 PM,,,3624588
1,,31/12/23 14:37,01/01/24 11:08,0.20.30,$0.00,,,,,3624652,,12/31/2023 2:37 PM,1/1/2024 11:08 AM,,,3624652
1,,31/12/23 14:37,01/01/24 11:08,0.20.30,$0.00,,,,,3624655,,12/31/2023 2:37 PM,1/1/2024 11:08 AM,,,3624655
1,,31/12/23 14:41,01/01/24 01:09,0.10.28,$20.00,,,,,3624662,,12/31/2023 2:41 PM,1/1/2024 1:09 AM,,,3624662
1,,31/12/23 14:49,01/01/24 12:10,0.21.21,$0.00,,,,,3624685,,12/31/2023 2:49 PM,1/1/2024 12:10 PM,,,3624685
1,,31/12/23 14:59,01/01/24 00:52,0.9.53,$20.00,,,,,3624718,,12/31/2023 2:59 PM,1/1/2024 12:52 AM,,,3624718
1,,31/12/23 15:02,01/01/24 11:26,0.20.23,$0.00,,,,,3624730,,12/31/2023 3:02 PM,1/1/2024 11:26 AM,,,3624730
1,,31/12/23 15:06,01/01/24 12:35,0.21.29,$0.00,,,,,3624737,,12/31/2023 3:06 PM,1/1/2024 12:35 PM,,,3624737
1,,31/12/23 15:14,01/01/24 12:05,0.20.51,$0.00,,,,,3624749,,12/31/2023 3:14 PM,1/1/2024 12:05 PM,,,3624749
1,,31/12/23 15:20,01/01/24 10:56,0.19.36,$0.00,,,,,3624764,,12/31/2023 3:20 PM,1/1/2024 10:56 AM,,,3624764
1,,31/12/23 15:39,01/01/24 00:41,0.9.1,$20.00,,,,,3624812,,12/31/2023 3:39 PM,1/1/2024 12:41 AM,,,3624812
